make -C csrc clean
make[1]: Entering directory '/home/yhy/fold/comm_test/csrc'
rm all2all_test
rm `ls *.o | grep -v jsoncpp.o`
make[1]: Leaving directory '/home/yhy/fold/comm_test/csrc'
make -C csrc
make[1]: Entering directory '/home/yhy/fold/comm_test/csrc'
nvcc all2all_test.cu -std=c++11 -Xcompiler -fopenmp -I/home/yhy/.local/nccl/build/include -L/home/yhy/.local/nccl/build/lib/ "-gencode=arch=compute_80,code=sm_80" -lnccl -lcudart -c -o all2all_test.o
nvcc comm.cu -std=c++11 -Xcompiler -fopenmp -I/home/yhy/.local/nccl/build/include -L/home/yhy/.local/nccl/build/lib/ "-gencode=arch=compute_80,code=sm_80" -lnccl -lcudart -c -o comm.o
"`which mpicxx`" all2all_test.o comm.o jsoncpp.o -std=c++11 -fopenmp -L/home/yhy/.local/nccl/build/lib -lcudart -lnccl -Wall -o all2all_test -Wl,-rpath=/home/yhy/.local/nccl/build/lib
make[1]: Leaving directory '/home/yhy/fold/comm_test/csrc'
GPU_NUM: 4
CUDA_VISIBLE_DEVICES: 2,3,4,5
srun: job 152130 queued and waiting for resources
srun: job 152130 has been allocated resources
SC1: 3.726965 s, REAL_BD 4.024723 GB/s, SIZE 4.000000 GB, comm_vol 15.000000 GB
SC1: 7.454419 s, REAL_BD 4.024459 GB/s, SIZE 8.000000 GB, comm_vol 30.000000 GB
SC4: 0.003047 s, REAL_BD 0.001174 GB/s, SIZE 0.000001 GB, comm_vol 0.000004 GB
SC4: 0.002561 s, REAL_BD 0.002793 GB/s, SIZE 0.000002 GB, comm_vol 0.000007 GB
SC4: 0.002127 s, REAL_BD 0.006725 GB/s, SIZE 0.000004 GB, comm_vol 0.000014 GB
SC4: 0.001976 s, REAL_BD 0.014479 GB/s, SIZE 0.000008 GB, comm_vol 0.000029 GB
SC4: 0.003314 s, REAL_BD 0.017266 GB/s, SIZE 0.000015 GB, comm_vol 0.000057 GB
SC4: 0.008555 s, REAL_BD 0.013377 GB/s, SIZE 0.000031 GB, comm_vol 0.000114 GB
SC4: 0.005389 s, REAL_BD 0.042472 GB/s, SIZE 0.000061 GB, comm_vol 0.000229 GB
SC4: 0.006605 s, REAL_BD 0.069306 GB/s, SIZE 0.000122 GB, comm_vol 0.000458 GB
SC4: 0.002695 s, REAL_BD 0.339713 GB/s, SIZE 0.000244 GB, comm_vol 0.000916 GB
SC4: 0.010344 s, REAL_BD 0.177016 GB/s, SIZE 0.000488 GB, comm_vol 0.001831 GB
SC4: 0.003808 s, REAL_BD 0.961688 GB/s, SIZE 0.000977 GB, comm_vol 0.003662 GB
SC4: 0.012911 s, REAL_BD 0.567285 GB/s, SIZE 0.001953 GB, comm_vol 0.007324 GB
